Specimen #	Depository	Coll Event #	Created	Sex	Stage	Last Name	Date	Family	Genus	Species	Host Taxon	Country	County	State	Latitude1	Longitude1	Verbatim Locality	Start Date	Verbatim Date	End Date	Order
UMSP000333180	UMSP		2020-09-15 12:26:55			C.L. Bellamy	2003	Buprestidae	Agrilus	bilineatus	Quercus rubra	USA	Itasca	Minnesota	47.2122200000	-93.5366600000		12-12-2001	XII-12-01		Coleoptera 
UMSP000333181	UMSP		2020-09-15 12:26:55			C.L. Bellamy	2003	Buprestidae	Agrilus	bilineatus	Quercus rubra	USA	Itasca	Minnesota	47.2122200000	-93.5366600000		12-12-2001	XII-12-01		Coleoptera 
UMSP000333182	UMSP		2020-09-15 12:26:55			C.L. Bellamy	2003	Buprestidae	Agrilus	bilineatus	Quercus rubra	USA	Itasca	Minnesota	47.2122200000	-93.5366600000		12-12-2001	XII-12-01		Coleoptera 
UMSP000333183	UMSP		2020-09-15 12:26:56			C.L. Bellamy	2003	Buprestidae	Agrilus	bilineatus	Quercus rubra	USA	Itasca	Minnesota	47.2122200000	-93.5366600000		12-12-2001	XII-12-01		Coleoptera 
UMSP000333185	UMSP		2020-09-15 12:26:57			C.L. Bellamy	2003	Buprestidae	Agrilus	bilineatus	Quercus rubra	USA	Itasca	Minnesota	47.2122200000	-93.5366600000		12-12-2001	XII-12-01		Coleoptera 
UMSP000333087	UMSP		2020-09-15 12:27:21			J.E. Lloyd, Jr. 	1993	Buprestidae	Agrilus	bilineatus	Reared from Quercus macrocarpa	USA	Hennepin	Minnesota				19-04-1992	19-IV-1992		Coleoptera 
UMSP000333088	UMSP		2020-09-15 12:27:22			J.E. Lloyd, Jr. 	1993	Buprestidae	Agrilus	bilineatus	Reared from Quercus macrocarpa	USA	Hennepin	Minnesota				19-04-1992	19-IV-1992		Coleoptera 
UMSP000333090	UMSP		2020-09-15 12:27:23			J.E. Lloyd, Jr. 	1993	Buprestidae	Agrilus	bilineatus	Reared from Quercus macrocarpa	USA	Hennepin	Minnesota				19-04-1992	19-IV-1992		Coleoptera 
UMSP000333091	UMSP		2020-09-15 12:27:23			J.E. Lloyd, Jr. 	1993	Buprestidae	Agrilus	bilineatus	Reared from Quercus macrocarpa	USA	Hennepin	Minnesota				19-04-1992	19-IV-1992		Coleoptera 
UMSP000333186	UMSP		2020-09-15 12:27:24			J.E. Lloyd, Jr. 	1993	Buprestidae	Agrilus	bilineatus	Reared from Quercus macrocarpa	USA	Hennepin	Minnesota				19-04-1992	19-IV-1992		Coleoptera 
UMSP000333188	UMSP		2020-09-15 12:27:24			J.E. Lloyd, Jr. 	1993	Buprestidae	Agrilus	bilineatus	Reared from Quercus macrocarpa	USA	Hennepin	Minnesota				19-04-1992	19-IV-1992		Coleoptera 
UMSP000333121	UMSP		2020-09-15 12:27:51					Buprestidae	Agrilus	bilineatus	Oak	USA	Anoka	Minnesota				19-06-1985	19/06/1985		Coleoptera 
UMSP000333962	UMSP		2020-09-15 12:28:25					Buprestidae	Agrilus	cliftoni	Taken on: Juglans nigra	USA	Ingham	Michigan				18-06-1972	VI-18 1972		Coleoptera 
UMSP000334488	UMSP		2020-09-15 12:29:17			Knull	1938	Buprestidae	Agrilus	difficilis	hackberry										Coleoptera 
UMSP000334489	UMSP		2020-09-15 12:29:17			J.N. Knull		Buprestidae	Agrilus	difficilis	hackberry										Coleoptera 
UMSP000334679	UMSP		2020-09-15 12:30:17			G. Manley		Buprestidae	Agrilus	geminatus	taken on Quercus	USA	Ingham	Michigan				24-05-1971	24/05/1971		Coleoptera 
UMSP000335091	UMSP		2020-09-15 12:33:30			Knull	1938	Buprestidae	Agrilus	obsoletoguttatus	On elm	USA	Essex	New Jersey				23-06-1936	23/06/1936		Coleoptera 
UMSP000335119	UMSP		2020-09-15 12:33:43			C.A. Frost		Buprestidae	Agrilus	olivaceoniger	on red oak	USA	Middlesex	Massachusetts				10-06-1945	VI-10-45		Coleoptera 
UMSP000335120	UMSP		2020-09-15 12:33:43			C.A. Frost		Buprestidae	Agrilus	olivaceoniger	on red oak	USA	Middlesex	Massachusetts				10-06-1945	VI-10-45		Coleoptera 
UMSP000384386	UMSP		2020-09-15 12:33:44			G. Manley		Buprestidae	Agrilus	ornatulus	soapberry	USA	Uvalde	Texas				20-04-1974	20/04/1974		Coleoptera 
UMSP000337110	UMSP		2020-09-15 12:35:33					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				16-03-2013	2013-03-16 to 2013-03-22	22-03-2013	Coleoptera 
UMSP000337111	UMSP		2020-09-15 12:35:34					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				16-03-2013	2013-03-16 to 2013-03-22	22-03-2013	Coleoptera 
UMSP000337112	UMSP		2020-09-15 12:35:34					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				16-03-2013	2013-03-16 to 2013-03-22	22-03-2013	Coleoptera 
UMSP000337113	UMSP		2020-09-15 12:35:35					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				16-03-2013	2013-03-16 to 2013-03-22	22-03-2013	Coleoptera 
UMSP000337114	UMSP		2020-09-15 12:35:35					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				16-03-2013	2013-03-16 to 2013-03-22	22-03-2013	Coleoptera 
UMSP000337115	UMSP		2020-09-15 12:35:36					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				16-03-2013	2013-03-16 to 2013-03-22	22-03-2013	Coleoptera 
UMSP000337116	UMSP		2020-09-15 12:35:36					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				16-03-2013	2013-03-16 to 2013-03-22	22-03-2013	Coleoptera 
UMSP000337117	UMSP		2020-09-15 12:35:37					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				16-03-2013	2013-03-16 to 2013-03-22	22-03-2013	Coleoptera 
UMSP000337118	UMSP		2020-09-15 12:35:38					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				16-03-2013	2013-03-16 to 2013-03-22	22-03-2013	Coleoptera 
UMSP000337119	UMSP		2020-09-15 12:35:38					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				16-03-2013	2013-03-16 to 2013-03-22	22-03-2013	Coleoptera 
UMSP000337120	UMSP		2020-09-15 12:35:39					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				16-03-2013	2013-03-16 to 2013-03-22	22-03-2013	Coleoptera 
UMSP000337121	UMSP		2020-09-15 12:35:39					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				16-03-2013	2013-03-16 to 2013-03-22	22-03-2013	Coleoptera 
UMSP000337122	UMSP		2020-09-15 12:35:40					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				16-03-2013	2013-03-16 to 2013-03-22	22-03-2013	Coleoptera 
UMSP000337123	UMSP		2020-09-15 12:35:40					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				16-03-2013	2013-03-16 to 2013-03-22	22-03-2013	Coleoptera 
UMSP000337124	UMSP		2020-09-15 12:35:41					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				16-03-2013	2013-03-16 to 2013-03-22	22-03-2013	Coleoptera 
UMSP000337125	UMSP		2020-09-15 12:35:41					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				16-03-2013	2013-03-16 to 2013-03-22	22-03-2013	Coleoptera 
UMSP000337126	UMSP		2020-09-15 12:35:42					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				16-03-2013	2013-03-16 to 2013-03-22	22-03-2013	Coleoptera 
UMSP000337127	UMSP		2020-09-15 12:35:42					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				16-03-2013	2013-03-16 to 2013-03-22	22-03-2013	Coleoptera 
UMSP000337128	UMSP		2020-09-15 12:35:43					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				16-03-2013	2013-03-16 to 2013-03-22	22-03-2013	Coleoptera 
UMSP000337129	UMSP		2020-09-15 12:35:44					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				16-03-2013	2013-03-16 to 2013-03-22	22-03-2013	Coleoptera 
UMSP000337130	UMSP		2020-09-15 12:35:44					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				16-03-2013	2013-03-16 to 2013-03-22	22-03-2013	Coleoptera 
UMSP000337131	UMSP		2020-09-15 12:35:45					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				16-03-2013	2013-03-16 to 2013-03-22	22-03-2013	Coleoptera 
UMSP000337132	UMSP		2020-09-15 12:35:45					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				16-03-2013	2013-03-16 to 2013-03-22	22-03-2013	Coleoptera 
UMSP000337133	UMSP		2020-09-15 12:35:46					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				16-03-2013	2013-03-16 to 2013-03-22	22-03-2013	Coleoptera 
UMSP000337134	UMSP		2020-09-15 12:35:46					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				16-03-2013	2013-03-16 to 2013-03-22	22-03-2013	Coleoptera 
UMSP000337135	UMSP		2020-09-15 12:35:47					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				16-03-2013	2013-03-16 to 2013-03-22	22-03-2013	Coleoptera 
UMSP000337136	UMSP		2020-09-15 12:35:47					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				16-03-2013	2013-03-16 to 2013-03-22	22-03-2013	Coleoptera 
UMSP000337137	UMSP		2020-09-15 12:35:48					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				16-03-2013	2013-03-16 to 2013-03-22	22-03-2013	Coleoptera 
UMSP000337089	UMSP		2020-09-15 12:35:48					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				10-03-2012			Coleoptera 
UMSP000337090	UMSP		2020-09-15 12:35:49					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				10-03-2012			Coleoptera 
UMSP000337091	UMSP		2020-09-15 12:35:49					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				10-03-2012			Coleoptera 
UMSP000337092	UMSP		2020-09-15 12:35:50					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				10-03-2012			Coleoptera 
UMSP000337093	UMSP		2020-09-15 12:35:50					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				10-03-2012			Coleoptera 
UMSP000337094	UMSP		2020-09-15 12:35:51					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				10-03-2012			Coleoptera 
UMSP000337095	UMSP		2020-09-15 12:35:51					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				10-03-2012			Coleoptera 
UMSP000337096	UMSP		2020-09-15 12:35:52					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				10-03-2012			Coleoptera 
UMSP000337097	UMSP		2020-09-15 12:35:52					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				10-03-2012			Coleoptera 
UMSP000337098	UMSP		2020-09-15 12:35:53					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				10-03-2012			Coleoptera 
UMSP000337099	UMSP		2020-09-15 12:35:54					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				10-03-2012			Coleoptera 
UMSP000337100	UMSP		2020-09-15 12:35:54					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				10-03-2012			Coleoptera 
UMSP000337101	UMSP		2020-09-15 12:35:55					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				10-03-2012			Coleoptera 
UMSP000337102	UMSP		2020-09-15 12:35:55					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				10-03-2012			Coleoptera 
UMSP000337103	UMSP		2020-09-15 12:35:56					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				10-03-2012			Coleoptera 
UMSP000337104	UMSP		2020-09-15 12:35:56					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				10-03-2012			Coleoptera 
UMSP000337105	UMSP		2020-09-15 12:35:57					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				10-03-2012			Coleoptera 
UMSP000337106	UMSP		2020-09-15 12:35:57					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				10-03-2012			Coleoptera 
UMSP000337107	UMSP		2020-09-15 12:35:58					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				10-03-2012			Coleoptera 
UMSP000337108	UMSP		2020-09-15 12:35:58					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				10-03-2012			Coleoptera 
UMSP000337109	UMSP		2020-09-15 12:35:59					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				10-03-2012			Coleoptera 
UMSP000337088	UMSP		2020-09-15 12:35:59					Buprestidae	Agrilus	planipennis	ex: green ash	USA	Ramsey	Minnesota				03-02-2012			Coleoptera 
UMSP000337297	UMSP		2020-09-15 12:37:10			R.L. Westcott		Buprestidae	Agrilus	politus	Alnus incana rugosa	USA	St. Louis	Minnesota				16-06-2014	2014-06-16 to 2014-06-19	19-06-2014	Coleoptera 
UMSP000337299	UMSP		2020-09-15 12:37:11			R.L. Westcott		Buprestidae	Agrilus	politus	Alnus incana rugosa	USA	St. Louis	Minnesota				16-06-2014	2014-06-16 to 2014-06-19	19-06-2014	Coleoptera 
UMSP000337323	UMSP		2020-09-15 12:38:21			F.W. Stehr	1964	Buprestidae	Agrilus	pseudocoryli	ex. hybrid hazel x filbert	USA	Ramsey	Minnesota				12-05-1964	12 May 1964, Emgd. 25 MAY 1964		Coleoptera 
UMSP000337324	UMSP		2020-09-15 12:38:22			F.W. Stehr	1964	Buprestidae	Agrilus	pseudocoryli	ex. hybrid hazel x filbert	USA	Ramsey	Minnesota				12-05-1964	12 May 1964, Emgd. 25 MAY 1964		Coleoptera 
UMSP000337325	UMSP		2020-09-15 12:38:22			F.W. Stehr	1964	Buprestidae	Agrilus	pseudocoryli	ex. hybrid hazel x filbert	USA	Ramsey	Minnesota				12-05-1964	12 May 1964, Emgd. 25 MAY 1964		Coleoptera 
UMSP000337326	UMSP		2020-09-15 12:38:23			F.W. Stehr	1964	Buprestidae	Agrilus	pseudocoryli	ex. hybrid hazel x filbert	USA	Ramsey	Minnesota				12-05-1964	12 May 1964, Emgd. 25 MAY 1964		Coleoptera 
UMSP000337327	UMSP		2020-09-15 12:38:23			F.W. Stehr	1964	Buprestidae	Agrilus	pseudocoryli	ex. hybrid hazel x filbert	USA	Ramsey	Minnesota				12-05-1964	12 May 1964, Emgd. 25 MAY 1964		Coleoptera 
UMSP000337328	UMSP		2020-09-15 12:38:24			F.W. Stehr	1964	Buprestidae	Agrilus	pseudocoryli	ex. hybrid hazel x filbert	USA	Ramsey	Minnesota				12-05-1964	12 May 1964, Emgd. 25 MAY 1964		Coleoptera 
UMSP000337329	UMSP		2020-09-15 12:38:24			F.W. Stehr	1964	Buprestidae	Agrilus	pseudocoryli	ex. hybrid hazel x filbert	USA	Ramsey	Minnesota				12-05-1964	12 May 1964, Emgd. 25 MAY 1964		Coleoptera 
UMSP000337330	UMSP		2020-09-15 12:38:25			F.W. Stehr	1964	Buprestidae	Agrilus	pseudocoryli	ex. hybrid hazel x filbert	USA	Ramsey	Minnesota				12-05-1964	12 May 1964, Emgd. 25 MAY 1964		Coleoptera 
UMSP000337331	UMSP		2020-09-15 12:38:25			F.W. Stehr	1964	Buprestidae	Agrilus	pseudocoryli	ex. hybrid hazel x filbert	USA	Ramsey	Minnesota				12-05-1964	12 May 1964, Emgd. 25 MAY 1964		Coleoptera 
UMSP000337332	UMSP		2020-09-15 12:38:26			F.W. Stehr	1964	Buprestidae	Agrilus	pseudocoryli	ex. hybrid hazel x filbert	USA	Ramsey	Minnesota				12-05-1964	12 May 1964, Emgd. 25 MAY 1964		Coleoptera 
UMSP000337333	UMSP		2020-09-15 12:38:27			F.W. Stehr	1964	Buprestidae	Agrilus	pseudocoryli	ex. hybrid hazel x filbert	USA	Ramsey	Minnesota				12-05-1964	12 May 1964, Emgd. 25 MAY 1964		Coleoptera 
UMSP000337334	UMSP		2020-09-15 12:38:28			F.W. Stehr	1964	Buprestidae	Agrilus	pseudocoryli	ex. hybrid hazel x filbert	USA	Ramsey	Minnesota				12-05-1964	12 May 1964, Emgd. 25 MAY 1964		Coleoptera 
UMSP000337337	UMSP		2020-09-15 12:38:28			F.W. Stehr	1964	Buprestidae	Agrilus	pseudocoryli	ex. hybrid hazel x filbert	USA	Ramsey	Minnesota				12-05-1964	12 May 1964, Emgd. 25 MAY 1964		Coleoptera 
UMSP000337338	UMSP		2020-09-15 12:38:29			F.W. Stehr	1964	Buprestidae	Agrilus	pseudocoryli	ex. hybrid hazel x filbert	USA	Ramsey	Minnesota				12-05-1964	12 May 1964, Emgd. 25 MAY 1964		Coleoptera 
UMSP000337339	UMSP		2020-09-15 12:38:29			F.W. Stehr	1964	Buprestidae	Agrilus	pseudocoryli	ex. hybrid hazel x filbert	USA	Ramsey	Minnesota				12-05-1964	12 May 1964, Emgd. 25 MAY 1964		Coleoptera 
UMSP000337340	UMSP		2020-09-15 12:38:30			F.W. Stehr	1964	Buprestidae	Agrilus	pseudocoryli	ex. hybrid hazel x filbert	USA	Ramsey	Minnesota				12-05-1964	12 May 1964, Emgd. 25 MAY 1964		Coleoptera 
UMSP000338534	UMSP		2020-09-15 12:38:32			S.G. Wells		Buprestidae	Agrilus	pseudofallax	on Glenitsia triacanthos	USA	Brazos 	Texas				16-04-1973	April 16, 1973		Coleoptera 
UMSP000338503	UMSP		2020-09-15 12:39:11			J.N. Knull	1938	Buprestidae	Agrilus	ruficollis	on elm	USA	Union	New Jersey				17-06-1936	6-17 1936		Coleoptera 
UMSP000338504	UMSP		2020-09-15 12:39:11			J.N. Knull	1938	Buprestidae	Agrilus	ruficollis	on elm	USA	Union	New Jersey				17-06-1936	6-17 1936		Coleoptera 
UMSP000334766	UMSP		2020-09-15 13:00:22			J.N. Knull	1938	Buprestidae	Anthaxia	viridicornis	reared from elm	USA	Richmond	New York				27-05-1935	27/05/1935		Coleoptera 
UMSP000334419	UMSP		2020-09-15 13:00:23			J.N. Knull	1938	Buprestidae	Anthaxia	viridicornis	reared from Elm	USA	Somerset	New Jersey				28-05-1935	28/05/1935		Coleoptera 
UMSP000334420	UMSP		2020-09-15 13:00:24			J.N. Knull	1938	Buprestidae	Anthaxia	viridicornis	reared from Elm	USA	Somerset	New Jersey				28-05-1935	28/05/1935		Coleoptera 
UMSP000334421	UMSP		2020-09-15 13:00:24			J.N. Knull	1938	Buprestidae	Anthaxia	viridicornis	reared from Elm	USA	Somerset	New Jersey				28-05-1935	28/05/1935		Coleoptera 
UMSP000334422	UMSP		2020-09-15 13:00:25			J.N. Knull	1938	Buprestidae	Anthaxia	viridicornis	reared from Elm	USA	Somerset	New Jersey				28-05-1935	28/05/1935		Coleoptera 
UMSP000334413	UMSP		2020-09-15 13:00:29			J.N. Knull	1938	Buprestidae	Anthaxia	viridicornis	reared from elm	USA	Richmond	New York				27-05-1935	27/05/1935		Coleoptera 
UMSP000334414	UMSP		2020-09-15 13:00:29			J.N. Knull	1938	Buprestidae	Anthaxia	viridicornis	reared from elm	USA	Richmond	New York				27-05-1935	27/05/1935		Coleoptera 
UMSP000334415	UMSP		2020-09-15 13:00:30			J.N. Knull	1938	Buprestidae	Anthaxia	viridicornis	reared from elm	USA	Richmond	New York				27-05-1935	27/05/1935		Coleoptera 
UMSP000334416	UMSP		2020-09-15 13:00:31			J.N. Knull	1938	Buprestidae	Anthaxia	viridicornis	reared from elm	USA	Richmond	New York				27-05-1935	27/05/1935		Coleoptera 
UMSP000334417	UMSP		2020-09-15 13:00:31			J.N. Knull	1938	Buprestidae	Anthaxia	viridicornis	reared from elm	USA	Richmond	New York				27-05-1935	27/05/1935		Coleoptera 
UMSP000334418	UMSP		2020-09-15 13:00:32			J.N. Knull	1938	Buprestidae	Anthaxia	viridicornis	reared from elm	USA	Richmond	New York				27-05-1935	27/05/1935		Coleoptera 
UMSP000334426	UMSP		2020-09-15 13:00:33			J.N. Knull	1938	Buprestidae	Anthaxia	viridicornis	reared from elm	USA	Richmond	New York				27-05-1935	27/05/1935		Coleoptera 
UMSP000334427	UMSP		2020-09-15 13:00:33			J.N. Knull	1938	Buprestidae	Anthaxia	viridicornis	reared from elm	USA	Richmond	New York				27-05-1935	27/05/1935		Coleoptera 
UMSP000334428	UMSP		2020-09-15 13:00:34			J.N. Knull	1938	Buprestidae	Anthaxia	viridicornis	reared from elm	USA	Richmond	New York				27-05-1935	27/05/1935		Coleoptera 
UMSP000334429	UMSP		2020-09-15 13:00:35			J.N. Knull	1938	Buprestidae	Anthaxia	viridicornis	reared from elm	USA	Richmond	New York				27-05-1935	27/05/1935		Coleoptera 
UMSP000334430	UMSP		2020-09-15 13:00:35			J.N. Knull	1938	Buprestidae	Anthaxia	viridicornis	reared from elm	USA	Richmond	New York				27-05-1935	27/05/1935		Coleoptera 
UMSP000334431	UMSP		2020-09-15 13:00:36			J.N. Knull	1938	Buprestidae	Anthaxia	viridicornis	reared from elm	USA	Richmond	New York				27-05-1935	27/05/1935		Coleoptera 
UMSP000334432	UMSP		2020-09-15 13:00:37			J.N. Knull	1938	Buprestidae	Anthaxia	viridicornis	reared from elm	USA	Richmond	New York				27-05-1935	27/05/1935		Coleoptera 
UMSP000334433	UMSP		2020-09-15 13:00:37			J.N. Knull	1938	Buprestidae	Anthaxia	viridicornis	reared from elm	USA	Richmond	New York				27-05-1935	27/05/1935		Coleoptera 
UMSP000334434	UMSP		2020-09-15 13:00:38			J.N. Knull	1938	Buprestidae	Anthaxia	viridicornis	reared from elm	USA	Richmond	New York				27-05-1935	27/05/1935		Coleoptera 
UMSP000334435	UMSP		2020-09-15 13:00:39			J.N. Knull	1938	Buprestidae	Anthaxia	viridicornis	reared from elm	USA	Richmond	New York				27-05-1935	27/05/1935		Coleoptera 
UMSP000384451	UMSP		2020-09-15 13:20:05					Buprestidae	Brachys		Hazel	USA	Isanti	Minnesota				10-06-1996	10/06/1996		Coleoptera 
UMSP000384452	UMSP		2020-09-15 13:20:05					Buprestidae	Brachys		Hazel	USA	Isanti	Minnesota				10-06-1996	10/06/1996		Coleoptera 
UMSP000384455	UMSP		2020-09-15 13:20:05					Buprestidae	Brachys		Oak	USA	Isanti	Minnesota				10-06-1996	10/06/1996		Coleoptera 
UMSP000384453	UMSP		2020-09-15 13:20:06					Buprestidae	Brachys		Hazel	USA	Isanti	Minnesota				10-06-1996	10/06/1996		Coleoptera 
UMSP000384454	UMSP		2020-09-15 13:20:07					Buprestidae	Brachys		Hazel	USA	Isanti	Minnesota				10-06-1996	10/06/1996		Coleoptera 
UMSP000384450	UMSP		2020-09-15 13:20:08					Buprestidae	Brachys		Hazel	USA	Isanti	Minnesota				10-07-1996	10/07/1996		Coleoptera 
UMSP000384448	UMSP		2020-09-15 13:20:08					Buprestidae	Brachys		R Oak	USA	Anoka	Minnesota				23-05-1985	23/05/1985		Coleoptera 
UMSP000342667	UMSP		2020-09-17 13:31:49			K.J.K. Gandhi	2008	Buprestidae	Buprestis	fasciata	Pinus banksiana	USA	Cook	Minnesota	48.0838900000	-90.7516700000		06-07-2001	VII.6-VIII.4.01		Coleoptera 
UMSP000342639	UMSP		2020-09-17 13:32:07			J.N. Knull	1938	Buprestidae	Buprestis	fasciata	J. pine	USA	Cass	Minnesota				27-06-1934	June 27, 1934		Coleoptera 
UMSP000342684	UMSP		2020-09-17 13:32:44					Buprestidae	Buprestis	maculativentris	Doug. fir bb survey	USA	Clearwater	Minnesota				13-08-2004	8-13-2004		Coleoptera 
UMSP000357740	UMSP		2020-09-17 13:33:31			K.J.K. Gandhi	2005	Buprestidae	Buprestis	maculativentris	Pinus banksiana	USA	Cook	Minnesota	48.6290000000	90.5012000000		05-06-2003	2003-06-05 to 2003-06-25	25-06-2003	Coleoptera 
UMSP000357730	UMSP		2020-09-17 13:33:31			K.J.K. Gandhi	2005	Buprestidae	Buprestis	maculativentris	Pinus banksiana	USA	Cook	Minnesota	48.1230800000	90.8559100000		30-09-2000	Sept 30, 2000		Coleoptera 
UMSP000357731	UMSP		2020-09-17 13:33:32			K.J.K. Gandhi	2005	Buprestidae	Buprestis	maculativentris	Pinus banksiana	USA	Cook	Minnesota	48.1230800000	90.8559100000		30-09-2000	Sept 30, 2000		Coleoptera 
UMSP000357732	UMSP		2020-09-17 13:33:33			K.J.K. Gandhi	2005	Buprestidae	Buprestis	maculativentris	Pinus banksiana	USA	Cook	Minnesota	48.1230800000	90.8559100000		30-09-2000	Sept 30, 2000		Coleoptera 
